id,category,cluster_id,brand,title,description,price,specTableContent
2862685,Jewelry,33479,," ""Montre Polar M400 Noir avec Ceinture Cardio"" Avec Cardio - Que-Du-Sport""","""Montre Polar M400 Noir avec Ceinture Cardio 

 

 

CIBLE: les Sport Actives

 

Qui sont-ils?
• 25 – 45 ans
• Le sport ainsi que la communauté autour du sport est très important pour eux Pourquoi s’entraînent-ils?
• Améliorer leur forme pour être meilleur dans leur sport de prédilection
• Montrer aux autres qu’ils sont performant Comment s’entraînent-ils?
• Gym, running, vélo
• Sports d’équipe
• Avec des amis
• 3-5h / semaine Leurs attentes:
• Meilleure forme, meilleur physique, s’améliorer dans un sport spécifique et avoir de la reconnaissance de la part de leur ”groupe”

 

Points clés: Design & Look


Un cardio-GPS compact et accessible
•Design soigné, hi-tech
•Elegant, léger et fin (11mm)
•Finitions de qualité
•Smart Watch 24/7
•Bracelet souple confortable
•Ecran haute resolution N&B (interchangeable)
•Couleurs H/F

 

Points clés: Fonctionnalités

 

GPS intégré
- Technologie “Quick GPSFix”
- Connexion rapide aux satelites

Altitude

- via le GPS

Multi-sport
- Jusqu’à 20 profils sportif
- Vues d’entraînement entièrement parametrables
Tracker d’activité
- 24/7

Fonctions Smart Coaching
- Training Program & Target Planning
- Training Benefit

- Running Index
- Fitness Test

Bluetooth Smart
- Polar Flow Service
- Polar Flow mobile app

 

Ecosystème du M400

Emetteur FC
- (BT Smart)
Flow web

- Synchro via USB (PC ou Mac)
Flow app
- Synchro via BT smart (iOS ou Android)

 

Fonctions Smart Coaching
• TRAINING BENEFIT
• RUNNING INDEX (RI)
• ACTIVITE QUOTIDIENNE
• SMART CALORIES
• TEST DE FITNESS
• NEW PROGRAMMES D’ENTRAINEMENT

 

NEW Programmes d’Entraînement Polar


Conseils et plans d’entraînement personnalisés en fonction de vos objectifs et de votre niveau:
1.Definition du niveau (questionnaire)
2.Definition de l’objectif – améliorer ses perfs de course, courir 5 km, préparer un 10 km, semi marathon, marathon
3.Mise à l’agenda des sessions et suggestions d’entrainements pour l’atteinte de l’objectif.

 

Activité 24/7

 

TRACKER D’ACTIVITE
Grâce à un accelerometre 3D, le M400 suit toute votre activité:
- Determine les objectifs quotidien à partir des données physiques et de la journée type.
- Suivi des progrès tout au long de la journée et conseils pour atteindre son objectif.
- Visualisation du temps d’activité total, calories depensées et les pas/distance tous les jours
- Notification d’inactivités lorsqu’il est temps de se bouger!

 

POLAR FLOW APP
L’application mobile Polar Flow donne des infos globales avec des resumés quotidiens, hebdomadaires et mensuels sur l’activité et le sommeil:
- Objectifs d’activité avec des conseils pour les atteindre
- Benefice quotidien
- Niveaux d’intensité d’activité
- Temps actif total
- Calories
- Pas/distance
- Temps de sommeil / indice
- Alertes d’inactivité

 

Autres Fonctions

MONTRE
• Heure, date & alarme
• Differents écrans d’affichage de l’heure
POLAR SPORT ZONES
• 5 sport zones, Zone Lock, Zone Pointer
TIMERS NEW!
• Fractionnés (tps et/ou distance) sur le M400
• Estimation du temps d’arrivée.
PERSONAL BEST NEW!
• Vous felicite chaque fois que vous battez un record personnel

HISTORIQUE D’ENTRAINEMENT
• 2 semaines
PROFILS SPORTIFS
• Jusqu’à 8 sports
• Parametrables dans Flow web
POLAR FLOW WEB
POLAR FLOW APP
•IOS & Android
BACK-TO-START

 

Fonctions Techniques
TAILLE
• Poids 56,6g
• Epaisseur 11,5 mm
ECRAN
• Haute Resolution, N&B, vitre plastique
• Jusqu’à 4 données à l’ecran (entrainement)
GPS INTEGRE
• Vitesse, distance, altitude, parcours(Flow)
• Acquisition du signal rapide
ACTIVITE
• Activité quotidienne
• Sommeil(Flow App, Flow web)
TOURS
• Manuel
• Autolaps (temps ou distance)
ALERTES SONORES

CAPTEURS
• Emetteur de FC Bluetooth Smart (vendu avec le H6)
WATERPROOF
• WR30
MEMOIRE 4MB
• 30h d’entrainement avec GPS et FC
BATTERIE
• Rechargeable (USB)
• Autonomie: 9h GPS actif, 24 jours en mode “heure” avec l’activité (tbc).
CONNECTIVITE
• USB
• BT Smart pour le tel
MAJ SW
LANGUES
• 13"" ",,
6651457,Jewelry,4284443,," ""Maurice Lacroix Les Classiques Watch LC1087-SS002-120-1"" ""Shop Maurice LC1087-SD502-160 Watches | Costello Jewelry Company""","""<p> At Costello Jewelry Company in Naperville we offer a large selection of well-crafted watches.We are proud to be a Maurice Lacroix retailer. As an authorized retailer, you can be sure that every Maurice Lacroix watch we offer is 100% authentic and backed by a generous warranty.  Maurice Lacroix watches are crafted for precision and they are purchased for their attention to detail. This LC1087-SS002-120-1 Hard metal Ladies Maurice Lacroix watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
14550907,Jewelry,871120,," ""T048.417.27.057.01 Tissot T-Race""@en ""Tissot T-Sport T-Race T048.417.27.057.01 Laguardajoiers official dealer of in Barcelona""@en catalog",""" Tissot T-Sport T-Race T048.417.27.057.01. Available in various sizes, for men, cadet and lady, with a variety of attractive color schemes. Tissot Watches and updated catalog with prices in Laguardajoiers, official agent of Tissot in Barcelona. ""@en ",,
6946686,Jewelry,350989,," ""Citizen Eco-Drive Radio Controlled Sapphire Perpetual Men's Watch CB0150-62L ""@en | Dutyfreeislandshop.com""@en","""
        Citizen Eco-Drive Radio Controlled Sapphire Perpetual Men's Watch    ""@en ",," Brand Citizen Gender Men Glass Type Sapphire Virtually Scratch Proof Case Material Stainless Steel Strap Material Stainless Steel Movement Solar Powered Manufactured In Japan Made Movement Features Eco-Drive Technology (Recharged by any light source; Never Needs a Battery) Citizen’s advanced technology, the watch is powered by artificial and natural light. Radio Can Be Activated on Demand or Automatically Radio Controlled in Europe; North America; Japan (East/West) & China Receives signal from Radio towers for time accuracy Perpetual calendar (until February 28th 2100) A fully automatic calendar which automatically adjusts at the end of each month, including the months of a leap year. Accuracy of +- 15 Seconds Per Month Daylight Savings Time Function Power Reserve Indicator Calendar (Date Display) Power Save Function 2 Years Eco-Drive Power Reserve Insufficient Charge Warning Overcharging Prevention Function Display Analog Dial Color Blue Case Width 43mm Case Depth 10mm Weight 153g Water Resistance 100m"
8852230,Sports_and_Outdoors,293498,," ""TomTom Runner 2 Cardio + Music Large Bluetooth koptelefoon Zwart (Blauw, Zwart) - Prijzen ""@NL Tweakers""@NL (Blauw",,," Categorie Wearables Merk TomTom Product TomTom Runner 2 Cardio + Music Uitvoering Large + Bluetooth koptelefoon Zwart (Blauw, Zwart) EAN 0636926076357 SKU 1RFM.001.05 Tweakers ID 518241"
1900844,Jewelry,8389145,," ""Bvlgari LVCEA Watch LU36C6SSPGD"" LU33C6SSD | Dejaun Jewelers""","""<p> A fine watch makes a brilliant statement of style. While many people think watches are simply a practical tool, a fine timepiece can also finish your look. At Dejaun Jewelers, we are thrilled to offer vast selection of some of the worldâ€™s finest luxury watch brands, including Bvlgari. We are also grateful to be an authorized Bvlgari retailer in Los Angeles. Bvlgari's unique timepieces are crafted to last. This Ladies watch with model number LU36C6SSPGD is part of the unique LVCEA collection.</p>"" ",,
12561499,Jewelry,51507,," ""Raymond Weil Toccata Watch 5988-STP-97081"" ""Shop Raymond 5988-ST-97081 Watches | Costello Jewelry Company""","""<p> At Naperville’s premier jeweler we offer a comprehensive selection of luxury watches.We are honored to be a Raymond Weil retailer. As an authorized retailer, you can rest assured that every Raymond Weil watch we carry is 100% authentic and backed by a generous warranty.  Raymond Weil watches are built for comfort and they are known for their attention to detail. This 5988-STP-97081 Gold plated stainless steel, Stainless steel Ladies Raymond Weil watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
7752346,Jewelry,4906621,," ""Michele Serein Watch MWW21A000008"" ""Shop Michele MW21A01B0966_MS18EV246710 Watches | Costello Jewelry Company""","""<p> At Costello Jewelry Company in Naperville, IL we offer a large selection of precise watches.We are thrilled to be a Michele retailer. As an authorized retailer, you can be sure that every Michele watch we carry is 100% authentic and backed by a generous warranty.  Michele watches are built to last and they are purchased for their attention to detail. This MWW21A000008 Stainless steel, 18k yellow gold plated Ladies Michele watch features a Scratch resistant sapphire crystal for worry-free wear. Whether you are looking for a watch that is stylish and sophisticated or casual and sporty we are confident that you’ll find just what you are looking for. </p>"" ",,
4403350,Other_Electronics,16064940,"""TomTom""@en"," ""TomTom Runner 3 Cardio + Music GPS Sports Watch Bluetooth Headphones - Black / Green""@en Green online""@en","""Run with over 500 songs and your heart rate on your wristFeatures

Built-in Heart Rate Monitor: See your heart rate on your wrist with the built-in heart rate monitor. No chest strap needed.*
GPS Tracking: Time. Distance. Speed. Pace. Routes. Live stats, on the go.
Play over 500 songs from your watch: Over 500 Songs of Music Storage (3GB)
Multisport Modes: Track all your sports. Run. Bike. Swim. Treadmill. Gym. Indoor cycling and more.
Route Exploration: Explore new routes and find your way back to the start.
Long Battery Life: Get up to 11 hours of battery lifetime when tracking yourself with GPS
24/7 Activity Tracking: Capture your heart rate, steps, active minutes, and calories burned throughout the day.
Race Mode: Select one of your past performances to race against.
Interval Training: Improve speed and fitness with custom work-rest sessions.
Perfect Fit: Select large or small watch straps to ensure the perfect fit for your wrist.
Indoor Training Mode: Track your performance on the treadmill or in the gym.
Wireless Syncing: Sync your watch wirelessly with your favourite running apps.
Water Resistant to 40m: Get wet. Dive into the pool and run in all weather conditions.
Customisable Straps: Switch watch straps to fit your kit or match your mood.
Social sharing: Celebrate your success with friends. Share your workouts online.
QuickGPS: Get started faster with quicker GPS reception
Ultra-Slim Design: Notice your watch only when you want to
One-Button Control: Navigate easily through menus with a single button.
Goal Setting: Set and track your progress on daily and weekly goals.
Automatic Sleep Tracking: Track your sleep patterns and know if you're getting the sleep you need.
5 Heart Rate Training Zones: Training in 5 different heart rate zones helps to get results faster.""@en ",,
3062867,Jewelry,973439,," "" Nixon Ladies' The Facet 38 Watch""@en ""Ladies' Watch (A409-1920) - WATCH SHOP.com™""@en","""This ladies Nixon The Facet 38 watch has a stainless steel case and is fitted with a quartz movement. It fastens a silver metal  bracelet and has a white dial. ""@en ",,
15156209,Jewelry,194665,"""Daniel Wellington""@en"," ""Daniel Wellington Women's Quartz Watch Classic Canterbury Lady 0502DW with Plastic Strap""@en ""Price comparison: Daniel","""
                                                                        
                                                            Round watch in slim rose gold-tone case featuring white dial with logo and stick hands/indices
                                                            Water resistant to 30m (99 ft.): in general, withstands splashes or brief immersion in water, but not suitable for swimming
                                                            36mm rose-gold case with mineral dial window
                                                        
                                                                                        Daniel Wellington Women's Quartz Watch Classic Canterbury Lady 0502DW with Plastic Strap
                        This slim-line ladies Daniel Wellington Canterbury Rose 36mm watch is made from PVD rose plating and is fitted with an analogue quartz movement. It is fitted with a multicolour fabric strap and has a cream dial.
                                    ""@en ",,
